12, 01, 2019, 08, 22.0, 88, 0.0
12, 01, 2019, 07, 22.3, 88, 0.0
12, 01, 2019, 06, 22.4, 86, 0.0
12, 01, 2019, 05, 22.4, 85, 0.0
12, 01, 2019, 04, 22.5, 85, 0.0
12, 01, 2019, 03, 22.7, 84, 0.0
12, 01, 2019, 02, 22.6, 87, 0.0
12, 01, 2019, 01, 22.3, 89, 0.0
12, 01, 2019, 00, 23.0, 86, 0.0
13, 01, 2019, 23, 27.4, 74, 0.0
13, 01, 2019, 22, 30.1, 67, 0.0
13, 01, 2019, 21, 31.2, 61, 0.0
13, 01, 2019, 20, 32.1, 59, 0.0
13, 01, 2019, 19, 31.9, 59, 0.0
13, 01, 2019, 18, 35.6, 46, 0.0
13, 01, 2019, 17, 34.1, 48, 0.0
13, 01, 2019, 16, 32.3, 56, 0.0
13, 01, 2019, 15, 30.1, 61, 0.0
13, 01, 2019, 14, 30.2, 63, 0.0
13, 01, 2019, 13, 29.2, 64, 0.0
13, 01, 2019, 12, 28.3, 72, 0.0
13, 01, 2019, 11, 26.2, 82, 0.0
13, 01, 2019, 10, 24.0, 94, 0.2
13, 01, 2019, 09, 22.3, 99, 0.0
13, 01, 2019, 08, 22.4, 99, 0.0
13, 01, 2019, 07, 22.5, 98, 0.0
13, 01, 2019, 06, 22.9, 97, 0.0
13, 01, 2019, 05, 23.0, 98, 0.0
13, 01, 2019, 04, 23.1, 97, 0.0
13, 01, 2019, 03, 23.2, 96, 0.0
13, 01, 2019, 02, 23.3, 96, 0.0
13, 01, 2019, 01, 23.5, 94, 0.0
13, 01, 2019, 00, 23.6, 93, 0.0
14, 01, 2019, 23, 25.3, 82, 0.0
14, 01, 2019, 22, 30.1, 70, 0.0
14, 01, 2019, 21, 30.9, 67, 0.0
14, 01, 2019, 20, 31.4, 63, 0.0
14, 01, 2019, 19, 31.7, 63, 0.0
14, 01, 2019, 18, 31.8, 61, 0.0
14, 01, 2019, 17, 31.9, 60, 0.0
14, 01, 2019, 16, 32.0, 62, 0.0
14, 01, 2019, 15, 31.1, 64, 0.0
14, 01, 2019, 14, 29.0, 73, 0.0
14, 01, 2019, 13, 29.4, 66, 0.0
14, 01, 2019, 12, 27.8, 73, 0.0
14, 01, 2019, 11, 26.7, 78, 0.0
14, 01, 2019, 10, 25.2, 90, 0.0
14, 01, 2019, 09, 23.5, 98, 0.0
14, 01, 2019, 08, 23.6, 96, 0.0
14, 01, 2019, 07, 23.1, 98, 0.0
14, 01, 2019, 06, 23.7, 96, 0.0
14, 01, 2019, 05, 24.1, 96, 0.0
14, 01, 2019, 04, 24.5, 93, 0.4
14, 01, 2019, 03, 25.0, 87, 0.0
14, 01, 2019, 02, 26.3, 80, 0.0
14, 01, 2019, 01, 26.9, 79, 0.0
14, 01, 2019, 00, 26.8, 74, 0.0
15, 01, 2019, 23, 29.4, 74, 0.0
15, 01, 2019, 22, 31.2, 69, 0.0
15, 01, 2019, 21, 33.3, 56, 0.0
15, 01, 2019, 20, 34.1, 55, 0.0
15, 01, 2019, 19, 32.8, 60, 0.0
15, 01, 2019, 18, 33.9, 55, 0.0
15, 01, 2019, 17, 33.3, 60, 0.0
15, 01, 2019, 16, 33.2, 54, 0.0
15, 01, 2019, 15, 32.1, 61, 0.0
15, 01, 2019, 14, 31.2, 61, 0.0
15, 01, 2019, 13, 29.5, 67, 0.0
15, 01, 2019, 12, 28.6, 71, 0.0
15, 01, 2019, 11, 25.6, 86, 0.0
15, 01, 2019, 10, 24.6, 92, 0.0
15, 01, 2019, 09, 24.0, 96, 0.0
15, 01, 2019, 08, 24.1, 97, 0.0
15, 01, 2019, 07, 24.4, 94, 0.0
15, 01, 2019, 06, 24.1, 95, 0.0
15, 01, 2019, 05, 24.3, 94, 0.4
15, 01, 2019, 04, 24.6, 91, 0.0
15, 01, 2019, 03, 24.2, 94, 0.0
15, 01, 2019, 02, 24.1, 94, 0.0
15, 01, 2019, 01, 24.0, 93, 0.0
15, 01, 2019, 00, 23.1, 97, 2.2
16, 01, 2019, 23, 28.0, 79, 0.0
16, 01, 2019, 22, 28.7, 73, 0.0
16, 01, 2019, 21, 29.0, 75, 0.0
16, 01, 2019, 20, 29.8, 71, 0.0
16, 01, 2019, 19, 29.9, 70, 0.0
16, 01, 2019, 18, 30.0, 72, 0.0
16, 01, 2019, 17, 29.8, 69, 0.0
16, 01, 2019, 16, 31.2, 64, 0.0
16, 01, 2019, 15, 30.7, 73, 0.0
16, 01, 2019, 14, 31.0, 71, 0.0
16, 01, 2019, 13, 29.9, 75, 0.0
16, 01, 2019, 12, 28.9, 77, 0.0
16, 01, 2019, 11, 26.8, 82, 0.0
16, 01, 2019, 10, 24.7, 89, 0.0
16, 01, 2019, 09, 24.0, 92, 0.0
16, 01, 2019, 08, 23.7, 98, 0.2
16, 01, 2019, 07, 23.6, 100, 0.2
16, 01, 2019, 06, 23.4, 100, 0.0
16, 01, 2019, 05, 23.3, 100, 0.0
16, 01, 2019, 04, 23.3, 100, 5.2
16, 01, 2019, 03, 23.2, 100, 17.8
16, 01, 2019, 02, 24.5, 97, 1.8
16, 01, 2019, 01, 23.9, 98, 8.4
16, 01, 2019, 00, 29.1, 74, 0.0
17, 01, 2019, 23, 22.1, 97, 1.0
17, 01, 2019, 22, 22.1, 97, 2.6
17, 01, 2019, 21, 23.9, 86, 0.2
17, 01, 2019, 20, 25.3, 83, 0.0
17, 01, 2019, 19, 26.5, 82, 0.0
17, 01, 2019, 18, 26.3, 78, 0.0
17, 01, 2019, 17, 25.5, 88, 0.0
17, 01, 2019, 16, 24.1, 96, 9.0
17, 01, 2019, 15, 25.6, 90, 0.0
17, 01, 2019, 14, 25.8, 93, 0.0
17, 01, 2019, 13, 25.4, 90, 0.0
17, 01, 2019, 12, 24.8, 94, 0.0
17, 01, 2019, 11, 24.7, 95, 0.0
17, 01, 2019, 10, 24.3, 98, 0.0
17, 01, 2019, 09, 23.8, 99, 5.0
17, 01, 2019, 08, 24.6, 96, 0.4
17, 01, 2019, 07, 25.7, 89, 0.0
17, 01, 2019, 06, 26.4, 86, 0.0
17, 01, 2019, 05, 27.0, 82, 0.0
17, 01, 2019, 04, 27.0, 83, 0.0
17, 01, 2019, 03, 27.3, 81, 0.0
17, 01, 2019, 01, 28.0, 77, 0.0
17, 01, 2019, 02, 28.0, 76, 0.0
17, 01, 2019, 00, 27.9, 80, 0.0
18, 01, 2019, 23, 24.5, 96, 0.0
18, 01, 2019, 22, 24.9, 96, 1.4
18, 01, 2019, 21, 26.6, 85, 0.0
18, 01, 2019, 20, 27.2, 85, 0.0
18, 01, 2019, 19, 27.1, 85, 0.0
18, 01, 2019, 18, 25.4, 94, 1.6
18, 01, 2019, 17, 26.5, 83, 0.8
18, 01, 2019, 16, 27.2, 74, 0.0
18, 01, 2019, 15, 27.2, 75, 0.0
18, 01, 2019, 14, 25.8, 81, 0.0
